time,bank_rad,pitch_rad,heading_deg,agent_n_m,agent_e_m,agent_up_m,foe_n_m,foe_e_m,foe_up_m,foe_roll_deg,foe_pitch_deg,foe_yaw_deg
1.5999999999985448,-1.4901826625315602,10.090868677019115,344.82679586478383,499.5428808658749,-27.61070962049933,7066.862775286818,-2102.316845554706,-906.1062229613715,7533.743841916663,-109.96327921774271,7.874209755874933,62.0310497403402
1.6999999999984539,-1.5530759531451692,9.724412022984085,343.84402554841256,530.1827454358354,-32.608647961318276,7069.72908665169,-2091.124591874398,-876.5693157114619,7536.043715844978,-109.75943273996593,6.960081890673784,60.9782603431146
1.799999999998363,-1.5619189599102137,9.38729525483194,342.80019846672576,560.7201418124145,-38.04499971899842,7072.55468381044,-2079.573967195137,-847.168822861938,7538.1734748730305,-107.99565714210205,6.1528927457742535,60.13675983529188
1.899999999998272,-1.5434901435347308,9.037571327740821,341.79420148583637,591.1709570464546,-43.8730048900437,7075.334681917477,-2067.607435406897,-817.9537377029574,7540.115402189568,-108.31001719909497,5.3967371026450035,59.47506708708539
1.999999999998181,-1.5667152168860459,8.639821503975575,340.88787612077124,621.499681723346,-50.15512298561901,7078.072770631081,-2055.1979711501044,-788.9550539129292,7541.843492414269,-110.44546324686658,4.708297542299221,58.819641168964665
2.09999999999809,-1.6196457380391536,8.268457331964488,339.97819013746295,651.6763058708816,-56.9384527476773,7080.750894653437,-2042.4035187918273,-760.1406240765198,7543.365799414864,-109.56117019522023,4.07217124520022,58.07558691072577
2.199999999997999,-1.6204651908708054,7.933068196328023,338.9950161887182,681.7254349542103,-64.16002665786147,7083.350970821196,-2029.2545539402902,-731.4939373377387,7544.6993354012675,-107.03239634159287,3.471427489787175,57.34465393560801
2.299999999997908,-1.5711649919627357,7.637919049327552,338.03386849586957,711.6725916183852,-71.75916780620157,7085.874641823426,-2015.6966415160966,-703.0575616228105,7545.83585313887,-106.64395742145756,2.8801274490647732,56.693976252381916
2.399999999997817,-1.5047790513660106,7.393811830067629,337.1896695491707,741.5040436083483,-79.74785734305102,7088.336407624448,-2001.7003105732915,-674.8651644144984,7546.755927363289,-108.01861145914296,2.3484289810912227,56.012469608309985
2.4999999999977263,-1.485765249323493,7.158418663080114,336.43045861985405,771.1718434955988,-88.19320743639975,7090.760035399765,-1987.3001180481554,-646.9003043514784,7547.465724852678,-109.34504921128182,1.7752542360778032,55.27171696605955
2.5999999999976353,-1.4985291331187927,7.009453511896223,335.6416346924665,800.6417759364239,-97.13605292597363,7093.14954895446,-1972.4871766468084,-619.1790937161563,7547.9423460237,-111.64938528576087,1.187268673847348,54.48611229236574
2.6999999999975444,-1.5128619724176988,6.846788722519638,334.7625250041626,829.9275016305211,-106.53741785261951,7095.503106517777,-1957.3151625553294,-591.6728887369622,7548.192394976789,-110.52885449675435,0.6255134420357731,53.639405538437636
2.7999999999974534,-1.5452236669862909,6.695033176412849,333.82800985015587,859.0098143743074,-116.41750240228573,7097.809893013573,-1941.811406508994,-564.3555339585432,7548.237025710065,-107.61182401843882,0.09655160342943694,52.83484108147962
